11,11,55,16,98,113,115,179,10,8138
23,11,11,21,11,13,143,142,10,8202
27,11,12,11,98,18,85,107,10,8202
15,11,13,21,255,29,15,253,10,8202
15,11,13,21,255,29,15,253,10,8202
15,11,13,21,255,29,15,253,10,8211
11,11,15,11,63,11,27,194,10,8211
11,11,16,11,46,14,242,247,10,8211
11,11,42,11,11,12,194,51,10,8211
11,11,42,11,11,12,194,51,10,8211
11,11,42,11,11,12,194,51,10,8220
11,11,44,11,16,178,194,133,10,8220
43,11,45,11,11,26,12,226,10,8220
43,11,45,11,11,26,12,226,10,8220
43,11,45,11,11,26,12,226,10,8229
11,11,47,11,17,136,74,36,10,8229
11,11,48,11,15,187,111,204,10,8229
11,11,49,11,15,187,111,203,10,8229
11,11,49,11,15,187,111,203,10,8229
11,11,49,11,15,187,111,203,10,8237
11,11,52,11,11,12,78,157,10,8237
11,11,55,16,98,113,115,179,10,8237
23,11,11,21,19,13,110,167,10,8302
27,11,12,11,72,18,63,155,10,8302
23,11,13,21,15,28,204,60,10,8302
23,11,13,21,15,28,204,60,10,8303
23,11,13,21,15,28,204,60,10,8311
11,11,15,11,55,11,21,208,10,8311
75,11,16,11,47,14,226,17,10,8311
11,11,42,11,11,12,62,183,10,8312
11,11,42,11,11,12,62,183,10,8312
11,11,42,11,11,12,62,183,10,8320
11,11,44,11,16,180,99,226,10,8320
11,11,45,11,11,26,82,146,10,8320
11,11,45,11,11,26,82,146,10,8320
11,11,45,11,11,26,82,146,10,8329
11,11,47,11,17,138,33,75,10,8329
11,11,48,11,15,188,207,107,10,8329
11,11,49,11,15,188,207,106,10,8330
11,11,49,11,15,188,207,106,10,8330
11,11,49,11,15,188,207,106,10,8337
11,11,52,11,11,12,78,157,10,8338
11,11,55,16,98,113,123,171,10,8338
15,11,11,21,251,13,102,188,10,8403
27,11,12,11,111,18,69,110,10,8403
119,11,13,21,14,28,19,11,10,8403
119,11,13,21,14,28,19,11,10,8403
119,11,13,21,14,28,19,11,10,8411
11,11,15,11,67,11,23,194,10,8412
11,11,16,11,47,14,241,247,10,8412
11,11,42,11,11,12,106,139,10,8412
11,11,42,11,11,12,106,139,10,8412
11,11,42,11,11,12,106,139,10,8420
11,11,44,11,16,182,21,47,10,8421
11,11,45,11,11,25,206,23,10,8421
11,11,45,11,11,25,206,23,10,8421
11,11,45,11,11,25,206,23,10,8429
43,11,47,11,17,139,14,103,10,8430
75,11,48,11,15,190,52,15,10,8430
75,11,49,11,15,190,52,14,10,8430
75,11,49,11,15,190,52,14,10,8430
75,11,49,11,15,190,52,14,10,8438
11,11,52,11,11,12,78,157,10,8438
11,11,55,16,106,113,123,163,10,8438
11,11,11,11,13,13,136,137,10,8502
27,11,12,11,91,18,57,142,10,8502
23,11,13,21,13,29,59,206,10,8502
23,11,13,21,13,29,59,206,10,8502
23,11,13,21,13,29,59,206,10,8511
11,11,15,11,61,11,20,203,10,8511
11,11,16,11,47,14,253,235,10,8511
11,11,42,11,11,12,18,227,10,8511
11,11,42,11,11,12,18,227,10,8511
11,11,42,11,11,12,18,227,10,8520
11,11,44,11,16,183,179,143,10,8520
11,11,45,11,11,26,126,102,10,8520
11,11,45,11,11,26,126,102,10,8520
11,11,45,11,11,26,126,102,10,8529
11,11,47,11,17,141,233,127,10,8529
11,11,48,11,15,191,149,162,10,8529
11,11,49,11,15,191,149,161,10,8529
11,11,49,11,15,191,149,161,10,8529
11,11,49,11,15,191,149,161,10,8537
11,11,52,11,11,12,78,157,10,8537
11,11,55,16,106,121,123,155,10,8538
23,11,11,21,16,13,120,160,10,8602
27,11,12,11,105,18,69,116,10,8602
23,11,13,21,18,29,69,191,10,8603
23,11,13,21,18,29,69,191,10,8603
23,11,13,21,18,29,69,191,10,8611
11,11,15,11,66,11,23,195,10,8611
43,11,16,11,48,14,11,231,10,8612
11,11,42,11,11,12,106,139,10,8612
11,11,42,11,11,12,106,139,10,8612
11,11,42,11,11,12,106,139,10,8620
11,11,44,11,16,185,118,202,10,8620
11,11,45,11,11,26,38,190,10,8621
11,11,45,11,11,26,38,190,10,8621
11,11,45,11,11,26,38,190,10,8629
11,11,47,11,17,143,173,185,10,8629
11,11,48,11,15,192,246,64,10,8630
11,11,49,11,15,192,246,63,10,8630
11,11,49,11,15,192,246,63,10,8630
11,11,49,11,15,192,246,63,10,8638
11,11,52,11,11,12,78,157,10,8638
11,11,55,16,106,121,123,155,10,8638
23,11,11,21,20,13,132,144,10,8702
27,11,12,11,84,18,53,153,10,8702
23,11,13,21,16,29,59,203,10,8703
23,11,13,21,16,29,59,203,10,8703
23,11,13,21,16,29,59,203,10,8711
11,11,15,11,59,11,19,206,10,8711
11,11,16,11,47,14,253,235,10,8712
11,11,42,11,11,11,230,16,10,8712
11,11,42,11,11,11,230,16,10,8712
11,11,42,11,11,11,230,16,10,8720
43,11,44,11,16,186,14,60,10,8720
11,11,45,11,11,26,126,102,10,8721
11,11,45,11,11,26,126,102,10,8721
11,11,45,11,11,26,126,102,10,8729
11,11,47,11,17,145,175,181,10,8729
11,11,48,11,15,194,88,220,10,8730
11,11,49,11,15,194,88,219,10,8730
11,11,49,11,15,194,88,219,10,8730
11,11,49,11,15,194,88,219,10,8738
11,11,52,11,11,12,78,157,10,8738
11,11,55,16,106,121,131,147,10,8738
11,11,11,11,33,13,149,104,10,8803
27,11,12,11,64,18,80,146,10,8803
23,11,13,21,11,29,116,151,10,8803
23,11,13,21,11,29,116,151,10,8803
23,11,13,21,11,29,116,151,10,8812
11,11,15,11,53,11,25,206,10,8812
11,11,16,11,46,15,11,222,10,8812
11,11,42,11,11,12,150,95,10,8812
11,11,42,11,11,12,150,95,10,8812
11,11,42,11,11,12,150,95,10,8821
11,11,44,11,16,188,197,120,10,8821
11,11,45,11,11,26,170,58,10,8821
11,11,45,11,11,26,170,58,10,8821
11,11,45,11,11,26,170,58,10,8829
11,11,47,11,17,147,102,252,10,8829
11,11,48,11,15,195,185,122,10,8829
11,11,49,11,15,195,185,121,10,8829
11,11,49,11,15,195,185,121,10,8829
11,11,49,11,15,195,185,121,10,8837
11,11,52,11,11,12,78,157,10,8837
11,11,55,16,106,121,131,147,10,8837
15,11,11,21,252,13,124,165,10,8902
27,11,12,11,91,18,61,138,10,8902
23,11,13,21,14,29,25,239,10,8902
23,11,13,21,14,29,25,239,10,8902
23,11,13,21,14,29,25,239,10,8911
11,11,15,11,61,11,21,202,10,8911
11,11,16,11,47,14,245,243,10,8911
11,11,42,11,11,12,62,183,10,8912
11,11,42,11,11,12,62,183,10,8912
11,11,42,11,11,12,62,183,10,8920
11,11,44,11,16,190,85,230,10,8920
11,11,45,11,11,26,82,146,10,8920
11,11,45,11,11,26,82,146,10,8920
11,11,45,11,11,26,82,146,10,8930
11,11,47,11,17,149,113,239,10,8930
11,11,48,11,15,197,24,26,10,8930
11,11,49,11,15,197,24,25,10,8930
11,11,49,11,15,197,24,25,10,8930
11,11,49,11,15,197,24,25,10,8938
11,11,52,11,11,12,78,157,10,8938
11,11,55,16,114,129,131,131,10,8938
11,11,11,11,21,13,133,132,10,9002
27,11,12,11,67,18,52,171,10,9002
23,11,13,21,14,28,244,21,10,9002
23,11,13,21,14,28,244,21,10,9002
23,11,13,21,14,28,244,21,10,9011
11,11,15,11,54,11,19,211,10,9011
11,11,16,11,47,14,236,252,10,9011
11,11,42,11,11,11,230,16,10,9011
11,11,42,11,11,11,230,16,10,9012
11,11,42,11,11,11,230,16,10,9020
43,11,44,11,16,191,14,55,10,9020
11,11,45,11,11,26,170,58,10,9020
11,11,45,11,11,26,170,58,10,9020
11,11,45,11,11,26,170,58,10,9029
11,11,47,11,17,151,68,27,10,9029
11,11,48,11,15,198,123,181,10,9029
11,11,49,11,15,198,123,180,10,9029
11,11,49,11,15,198,123,180,10,9029
11,11,49,11,15,198,123,180,10,9037
11,11,52,11,11,12,78,157,10,9037
11,11,55,16,114,129,131,131,10,9038
15,11,11,21,251,13,117,173,10,9102
27,11,12,11,108,18,54,128,10,9103
23,11,13,21,16,29,17,245,10,9103
23,11,13,21,16,29,17,245,10,9103
23,11,13,21,16,29,17,245,10,9111
11,11,15,11,66,11,19,199,10,9111
11,11,16,11,47,14,243,245,10,9112
11,11,42,11,11,11,230,16,10,9112
11,11,42,11,11,11,230,16,10,9112
11,11,42,11,11,11,230,16,10,9120
11,11,44,11,16,193,174,138,10,9120
11,11,45,11,11,26,38,190,10,9121
11,11,45,11,11,26,38,190,10,9121
11,11,45,11,11,26,38,190,10,9129
11,11,47,11,17,153,48,45,10,9129
11,11,48,11,15,199,220,83,10,9130
11,11,49,11,15,199,220,82,10,9130
11,11,49,11,15,199,220,82,10,9130
11,11,49,11,15,199,220,82,10,9138
11,11,52,11,11,12,78,157,10,9138
11,11,55,16,114,129,139,123,10,9138
11,11,11,11,11,13,123,152,10,9203
27,11,12,11,86,18,69,135,10,9203
23,11,13,21,18,29,40,220,10,9203
23,11,13,21,18,29,40,220,10,9203
23,11,13,21,18,29,40,220,10,9212
11,11,15,11,60,11,23,201,10,9212
11,11,16,11,48,14,249,238,10,9212
11,11,42,11,11,12,106,139,10,9212
11,11,42,11,11,12,106,139,10,9212
11,11,42,11,11,12,106,139,10,9221
11,11,44,11,16,195,78,232,10,9221
11,11,45,11,11,26,82,146,10,9221
11,11,45,11,11,26,82,146,10,9221
11,11,45,11,11,26,82,146,10,9230
11,11,47,11,17,155,18,73,10,9230
11,11,48,11,15,201,62,239,10,9230
11,11,49,11,15,201,62,238,10,9230
11,11,49,11,15,201,62,238,10,9230
11,11,49,11,15,201,62,238,10,9238
11,11,52,11,11,12,78,157,10,9238
11,11,55,16,114,129,139,123,10,9238
15,11,11,21,255,13,124,162,10,9302
27,11,12,11,114,18,83,93,10,9302
23,11,13,21,14,29,37,227,10,9302
23,11,13,21,14,29,37,227,10,9302
23,11,13,21,14,29,37,227,10,9311
11,11,15,11,68,11,26,190,10,9311
11,11,16,11,47,14,248,240,10,9311
11,11,42,11,11,12,194,51,10,9311
11,11,42,11,11,12,194,51,10,9311
11,11,42,11,11,12,194,51,10,9320
43,11,44,11,16,196,16,48,10,9320
11,11,45,11,11,26,82,146,10,9320
11,11,45,11,11,26,82,146,10,9320
11,11,45,11,11,26,82,146,10,9329
11,11,47,11,17,156,221,124,10,9329
11,11,48,11,15,202,158,142,10,9329
11,11,49,11,15,202,158,141,10,9329
11,11,49,11,15,202,158,141,10,9329
11,11,49,11,15,202,158,141,10,9337
11,11,52,11,11,12,78,157,10,9337
11,11,55,16,114,137,139,115,10,9338
23,11,11,21,18,13,105,173,10,9402
27,11,12,11,82,18,55,153,10,9402
119,11,13,21,15,28,15,14,10,9403
119,11,13,21,15,28,15,14,10,9403
119,11,13,21,15,28,15,14,10,9411
11,11,15,11,59,11,19,206,10,9411
11,11,16,11,47,14,240,248,10,9411
11,11,42,11,11,11,230,16,10,9412
11,11,42,11,11,11,230,16,10,9412
11,11,42,11,11,11,230,16,10,9420
11,11,44,11,16,198,150,157,10,9420
11,11,45,11,11,25,206,23,10,9420
11,11,45,11,11,25,206,23,10,9421
11,11,45,11,11,25,206,23,10,9429
11,11,47,11,17,158,213,130,10,9429
11,11,48,11,15,203,253,46,10,9429
11,11,49,11,15,203,253,45,10,9430
11,11,49,11,15,203,253,45,10,9430
11,11,49,11,15,203,253,45,10,9438
11,11,52,11,11,12,78,157,10,9438
11,11,55,16,122,137,139,107,10,9438
23,11,11,21,21,13,142,133,10,9503
27,11,12,11,85,18,78,127,10,9503
23,11,13,21,13,29,82,183,10,9503
23,11,13,21,13,29,82,183,10,9503
23,11,13,21,13,29,82,183,10,9512
11,11,15,11,59,11,25,200,10,9512
43,11,16,11,47,14,14,229,10,9512
11,11,42,11,11,12,150,95,10,9512
11,11,42,11,11,12,150,95,10,9512
11,11,42,11,11,12,150,95,10,9521
11,11,44,11,16,200,87,218,10,9521
11,11,45,11,11,26,170,58,10,9521
11,11,45,11,11,26,170,58,10,9521
11,11,45,11,11,26,170,58,10,9530
11,11,47,11,17,160,147,194,10,9530
11,11,48,11,15,205,95,202,10,9530
11,11,49,11,15,205,95,201,10,9530
11,11,49,11,15,205,95,201,10,9530
11,11,49,11,15,205,95,201,10,9538
11,11,52,11,11,12,78,157,10,9538
11,11,55,16,122,137,139,107,10,9538
23,11,11,21,13,13,143,140,10,9602
27,11,12,11,84,18,56,150,10,9602
23,11,13,21,12,29,27,239,10,9602
23,11,13,21,12,29,27,239,10,9602
23,11,13,21,12,29,27,239,10,9611
11,11,15,11,59,11,19,206,10,9611
11,11,16,11,46,14,245,244,10,9611
11,11,42,11,11,11,230,16,10,9611
11,11,42,11,11,11,230,16,10,9612
11,11,42,11,11,11,230,16,10,9620
11,11,44,11,16,201,231,73,10,9620
11,11,45,11,11,26,213,15,10,9620
11,11,45,11,11,26,213,15,10,9620
11,11,45,11,11,26,213,15,10,9629
11,11,47,11,17,162,157,182,10,9629
11,11,48,11,15,206,189,107,10,9629
11,11,49,11,15,206,189,106,10,9629
11,11,49,11,15,206,189,106,10,9630
11,11,49,11,15,206,189,106,10,9637
11,11,52,11,11,12,78,157,10,9638
11,11,55,16,122,145,147,91,10,9638
11,11,11,11,19,13,135,132,10,9703
27,11,12,11,57,18,32,201,10,9703
23,11,13,21,15,29,39,224,10,9703
23,11,13,21,15,29,39,224,10,9703
23,11,13,21,15,29,39,224,10,9712
11,11,15,11,51,11,14,219,10,9712
11,11,16,11,47,14,248,240,10,9712
11,11,42,11,11,11,98,148,10,9712
11,11,42,11,11,11,98,148,10,9712
11,11,42,11,11,11,98,148,10,9721
11,11,44,11,16,203,154,148,10,9721
11,11,45,11,11,26,170,58,10,9721
11,11,45,11,11,26,170,58,10,9721
11,11,45,11,11,26,170,58,10,9729
11,11,47,11,17,164,104,233,10,9730
75,11,48,11,15,208,33,16,10,9730
75,11,49,11,15,208,33,15,10,9730
75,11,49,11,15,208,33,15,10,9730
75,11,49,11,15,208,33,15,10,9738
11,11,52,11,11,12,78,157,10,9738
11,11,55,16,122,145,147,91,10,9738
15,11,11,21,255,13,114,172,10,9803
27,11,12,11,98,18,79,113,10,9803
23,11,13,21,12,29,20,246,10,9803
23,11,13,21,12,29,20,246,10,9803
23,11,13,21,12,29,20,246,10,9812
11,11,15,11,63,11,25,196,10,9812
11,11,16,11,46,14,244,245,10,9812
11,11,42,11,11,12,150,95,10,9812
11,11,42,11,11,12,150,95,10,9812
11,11,42,11,11,12,150,95,10,9821
11,11,44,11,16,205,59,241,10,9821
11,11,45,11,11,26,38,190,10,9821
11,11,45,11,11,26,38,190,10,9821
11,11,45,11,11,26,38,190,10,9830
11,11,47,11,17,166,95,240,10,9830
11,11,48,11,15,209,129,164,10,9830
11,11,49,11,15,209,129,163,10,9830
11,11,49,11,15,209,129,163,10,9830
11,11,49,11,15,209,129,163,10,9838
11,11,52,11,11,12,78,157,10,9838
11,11,55,16,122,145,147,91,10,9839
23,11,11,21,21,13,103,172,10,9902
27,11,12,11,84,18,79,127,10,9902
23,11,13,21,15,28,227,37,10,9903
23,11,13,21,15,28,227,37,10,9903
23,11,13,21,15,28,227,37,10,9911
11,11,15,11,59,11,25,200,10,9911
75,11,16,11,47,14,232,11,10,9911
11,11,42,11,11,12,150,95,10,9912
11,11,42,11,11,12,150,95,10,9912
11,11,42,11,11,12,150,95,10,9920
11,11,44,11,16,206,223,76,10,9920
11,11,45,11,11,25,250,234,10,9920
11,11,45,11,11,25,250,234,10,9921
11,11,45,11,11,25,250,234,10,9929
11,11,47,11,17,168,60,18,10,9929
11,11,48,11,15,210,228,64,10,9929
11,11,49,11,15,210,228,63,10,9930
11,11,49,11,15,210,228,63,10,9930
11,11,49,11,15,210,228,63,10,9938
11,11,52,11,11,12,78,157,10,9938
11,11,55,16,130,145,147,83,10,9938
15,11,11,21,249,13,113,179,10,10002
27,11,12,11,113,18,85,92,10,10003
119,11,13,21,13,28,18,13,10,10003
119,11,13,21,13,28,18,13,10,10003
119,11,13,21,13,28,18,13,10,10011
11,11,15,11,68,11,27,189,10,10011
11,11,16,11,47,14,241,247,10,10012
11,11,42,11,11,12,194,51,10,10012
11,11,42,11,11,12,194,51,10,10012
11,11,42,11,11,12,194,51,10,10020
11,11,44,11,16,208,147,150,10,10020
11,11,45,11,11,26,38,190,10,10021
11,11,45,11,11,26,38,190,10,10021
11,11,45,11,11,26,38,190,10,10029
11,11,47,11,17,170,22,54,10,10029
11,11,48,11,15,212,67,223,10,10030
11,11,49,11,15,212,67,222,10,10030
11,11,49,11,15,212,67,222,10,10030
11,11,49,11,15,212,67,222,10,10038
11,11,52,11,11,12,78,157,10,10038
11,11,55,16,130,153,155,67,10,10038
23,11,11,21,20,13,121,155,10,10102
27,11,12,11,87,18,74,129,10,10103
23,11,13,21,13,29,25,240,10,10103
23,11,13,21,13,29,25,240,10,10103
23,11,13,21,13,29,25,240,10,10111
11,11,15,11,60,11,24,200,10,10112
11,11,16,11,47,14,245,243,10,10112
11,11,42,11,11,12,106,139,10,10112
11,11,42,11,11,12,106,139,10,10112
11,11,42,11,11,12,106,139,10,10120
11,11,44,11,16,210,41,254,10,10121
11,11,45,11,11,26,82,146,10,10121
11,11,45,11,11,26,82,146,10,10121
11,11,45,11,11,26,82,146,10,10129
43,11,47,11,17,171,14,71,10,10129
11,11,48,11,15,213,163,126,10,10130
11,11,49,11,15,213,163,125,10,10130
11,11,49,11,15,213,163,125,10,10130
11,11,49,11,15,213,163,125,10,10138
11,11,52,11,11,12,78,157,10,10138
11,11,55,16,130,153,155,67,10,10138
23,11,11,21,15,13,136,145,10,10203
27,11,12,11,94,18,62,134,10,10203
23,11,13,21,15,29,57,206,10,10203
23,11,13,21,15,29,57,206,10,10203
23,11,13,21,15,29,57,206,10,10212
11,11,15,11,62,11,21,201,10,10212
11,11,16,11,47,14,253,235,10,10212
11,11,42,11,11,12,18,227,10,10212
11,11,42,11,11,12,18,227,10,10212
11,11,42,11,11,12,18,227,10,10221
11,11,44,11,16,211,238,56,10,10221
11,11,45,11,11,26,126,102,10,10221
11,11,45,11,11,26,126,102,10,10221
11,11,45,11,11,26,126,102,10,10230
11,11,47,11,17,173,193,135,10,10230
43,11,48,11,15,214,12,31,10,10230
43,11,49,11,15,214,12,30,10,10230
43,11,49,11,15,214,12,30,10,10230
43,11,49,11,15,214,12,30,10,10238
11,11,52,11,11,12,78,157,10,10238
11,11,55,16,130,153,155,67,10,10238
23,11,11,21,12,13,128,156,10,10302
27,11,12,11,83,18,78,129,10,10302
23,11,13,21,14,29,27,237,10,10303
23,11,13,21,14,29,27,237,10,10303
23,11,13,21,14,29,27,237,10,10311
11,11,15,11,59,11,25,200,10,10311
11,11,16,11,47,14,245,243,10,10311
11,11,42,11,11,12,150,95,10,10312
11,11,42,11,11,12,150,95,10,10312
11,11,42,11,11,12,150,95,10,10320
11,11,44,11,16,213,117,175,10,10320
11,11,45,11,11,26,126,102,10,10321
11,11,45,11,11,26,126,102,10,10321
11,11,45,11,11,26,126,102,10,10329
11,11,47,11,17,175,201,125,10,10329
11,11,48,11,15,216,99,187,10,10329
11,11,49,11,15,216,99,186,10,10330
11,11,49,11,15,216,99,186,10,10330
11,11,49,11,15,216,99,186,10,10338
11,11,52,11,11,12,78,157,10,10338
11,11,55,16,130,153,155,67,10,10338
11,11,11,11,28,13,148,110,10,10403
27,11,12,11,46,18,70,174,10,10403
23,11,13,21,11,29,58,209,10,10403
23,11,13,21,11,29,58,209,10,10403
23,11,13,21,11,29,58,209,10,10412
11,11,15,11,48,11,23,213,10,10412
11,11,16,11,46,14,253,236,10,10412
11,11,42,11,11,12,106,139,10,10412
11,11,42,11,11,12,106,139,10,10412
11,11,42,11,11,12,106,139,10,10421
11,11,44,11,16,215,44,246,10,10421
11,11,45,11,11,26,213,15,10,10421
11,11,45,11,11,26,213,15,10,10421
11,11,45,11,11,26,213,15,10,10430
11,11,47,11,17,177,135,189,10,10430
11,11,48,11,15,217,196,89,10,10430
11,11,49,11,15,217,196,88,10,10430
11,11,49,11,15,217,196,88,10,10430
11,11,49,11,15,217,196,88,10,10438
11,11,52,11,11,12,78,157,10,10438
11,11,55,16,138,161,163,43,10,10438
23,11,11,21,11,13,127,158,10,10503
27,11,12,11,96,18,77,117,10,10503
23,11,13,21,13,29,15,250,10,10503
23,11,13,21,13,29,15,250,10,10503
23,11,13,21,13,29,15,250,10,10512
11,11,15,11,63,11,25,196,10,10512
11,11,16,11,47,14,242,246,10,10512
11,11,42,11,11,12,150,95,10,10512
11,11,42,11,11,12,150,95,10,10513
11,11,42,11,11,12,150,95,10,10521
11,11,44,11,16,216,201,88,10,10521
11,11,45,11,11,26,126,102,10,10521
11,11,45,11,11,26,126,102,10,10521
11,11,45,11,11,26,126,102,10,10530
11,11,47,11,17,179,142,180,10,10530
11,11,48,11,15,219,36,247,10,10530
11,11,49,11,15,219,36,246,10,10530
11,11,49,11,15,219,36,246,10,10531
11,11,49,11,15,219,36,246,10,10538
11,11,52,11,11,12,78,157,10,10538
11,11,55,16,138,161,163,43,10,10539
23,11,11,21,18,13,119,159,10,10602
27,11,12,11,69,18,45,176,10,10602
23,11,13,21,16,28,194,69,10,10603
23,11,13,21,16,28,194,69,10,10603
23,11,13,21,16,28,194,69,10,10611
11,11,15,11,55,11,17,212,10,10611
75,11,16,11,47,14,224,19,10,10611
11,11,42,11,11,11,186,60,10,10612
11,11,42,11,11,11,186,60,10,10612
11,11,42,11,11,11,186,60,10,10620
11,11,44,11,16,218,109,178,10,10620
11,11,45,11,11,26,126,102,10,10620
11,11,45,11,11,26,126,102,10,10621
11,11,45,11,11,26,126,102,10,10629
11,11,47,11,17,181,97,223,10,10629
11,11,48,11,15,220,132,150,10,10630
11,11,49,11,15,220,132,149,10,10630
11,11,49,11,15,220,132,149,10,10631
11,11,49,11,15,220,132,149,10,10638
11,11,52,11,11,12,78,157,10,10638
11,11,55,16,138,161,163,43,10,10638
15,11,11,21,246,13,114,181,10,10702
27,11,12,11,110,18,78,102,10,10703
87,11,13,21,14,28,254,21,10,10703
87,11,13,21,14,28,254,21,10,10703
87,11,13,21,14,28,254,21,10,10711
11,11,15,11,67,11,25,192,10,10711
11,11,16,11,47,14,238,250,10,10712
11,11,42,11,11,12,150,95,10,10712
11,11,42,11,11,12,150,95,10,10712
11,11,42,11,11,12,150,95,10,10720
11,11,44,11,16,220,33,252,10,10720
11,11,45,11,11,26,82,146,10,10721
11,11,45,11,11,26,82,146,10,10721
11,11,45,11,11,26,82,146,10,10729
11,11,47,11,17,183,70,248,10,10729
11,11,48,11,15,221,226,55,10,10730
11,11,49,11,15,221,226,54,10,10730
11,11,49,11,15,221,226,54,10,10730
11,11,49,11,15,221,226,54,10,10738
11,11,52,11,11,12,78,157,10,10738
11,11,55,16,138,161,163,43,10,10738
11,11,11,11,11,13,141,134,10,10803
27,11,12,11,92,18,48,150,10,10803
23,11,13,21,14,29,55,209,10,10803
23,11,13,21,14,29,55,209,10,10803
23,11,13,21,14,29,55,209,10,10812
11,11,15,11,62,11,18,204,10,10812
11,11,16,11,47,14,252,236,10,10812
11,11,42,11,11,11,230,16,10,10812
11,11,42,11,11,11,230,16,10,10812
11,11,42,11,11,11,230,16,10,10821
11,11,44,11,16,221,180,104,10,10821
11,11,45,11,11,26,170,58,10,10821
11,11,45,11,11,26,170,58,10,10821
11,11,45,11,11,26,170,58,10,10830
11,11,47,11,17,185,47,14,10,10830
11,11,48,11,15,223,66,213,10,10830
11,11,49,11,15,223,66,212,10,10830
11,11,49,11,15,223,66,212,10,10830
11,11,49,11,15,223,66,212,10,10838
11,11,52,11,11,12,78,157,10,10838
11,11,55,16,138,169,171,27,10,10838
23,11,11,21,14,13,132,150,10,10902
27,11,12,11,116,18,92,82,10,10902
23,11,13,21,14,29,55,209,10,10903
23,11,13,21,14,29,55,209,10,10903
23,11,13,21,14,29,55,209,10,10911
11,11,15,11,69,11,28,187,10,10911
11,11,16,11,47,14,252,236,10,10911
75,11,42,11,11,12,238,17,10,10912
75,11,42,11,11,12,238,17,10,10912
75,11,42,11,11,12,238,17,10,10920
11,11,44,11,16,223,119,163,10,10920
11,11,45,11,11,26,126,102,10,10920
11,11,45,11,11,26,126,102,10,10921
11,11,45,11,11,26,126,102,10,10929
11,11,47,11,17,186,243,72,10,10929
11,11,48,11,15,224,164,114,10,10929
11,11,49,11,15,224,164,113,10,10930
11,11,49,11,15,224,164,113,10,10930
11,11,49,11,15,224,164,113,10,10937
11,11,52,11,11,12,78,157,10,10938
11,11,55,16,146,169,171,19,10,10938
23,11,11,21,16,13,137,143,10,11002
27,11,12,11,83,18,77,130,10,11002
23,11,13,21,13,29,13,252,10,11003
23,11,13,21,13,29,13,252,10,11003
23,11,13,21,13,29,13,252,10,11011
11,11,15,11,59,11,25,200,10,11011
11,11,16,11,47,14,242,246,10,11012
11,11,42,11,11,12,150,95,10,11012
11,11,42,11,11,12,150,95,10,11012
11,11,42,11,11,12,150,95,10,11020
43,11,44,11,16,224,14,22,10,11020
11,11,45,11,11,26,170,58,10,11021
11,11,45,11,11,26,170,58,10,11021
11,11,45,11,11,26,170,58,10,11029
11,11,47,11,17,188,243,70,10,11029
43,11,48,11,15,225,17,15,10,11030
43,11,49,11,15,225,17,14,10,11030
43,11,49,11,15,225,17,14,10,11030
43,11,49,11,15,225,17,14,10,11038
11,11,52,11,11,12,78,157,10,11038
11,11,55,16,146,169,171,19,10,11038
11,11,11,11,17,13,186,83,10,11103
27,11,12,11,64,18,91,135,10,11103
15,11,13,21,253,29,69,201,10,11103
15,11,13,21,253,29,69,201,10,11103
15,11,13,21,253,29,69,201,10,11111
11,11,15,11,53,11,28,203,10,11112
43,11,16,11,45,14,11,234,10,11112
75,11,42,11,11,12,238,17,10,11112
75,11,42,11,11,12,238,17,10,11112
75,11,42,11,11,12,238,17,10,11120
11,11,44,11,16,226,197,82,10,11121
75,11,45,11,11,27,221,16,10,11121
75,11,45,11,11,27,221,16,10,11121
75,11,45,11,11,27,221,16,10,11129
11,11,47,11,17,190,174,137,10,11130
11,11,48,11,15,227,101,174,10,11130
11,11,49,11,15,227,101,173,10,11130
11,11,49,11,15,227,101,173,10,11130
11,11,49,11,15,227,101,173,10,11138
11,11,52,11,11,12,78,157,10,11138
75,11,55,16,146,177,171,21,10,11138
15,11,11,21,254,13,132,155,10,11203
27,11,12,11,84,18,80,126,10,11203
23,11,13,21,13,29,32,233,10,11203
23,11,13,21,13,29,32,233,10,11203
23,11,13,21,13,29,32,233,10,11212
11,11,15,11,59,11,25,200,10,11212
11,11,16,11,47,14,247,241,10,11212
11,11,42,11,11,12,150,95,10,11212
11,11,42,11,11,12,150,95,10,11212
11,11,42,11,11,12,150,95,10,11221
11,11,44,11,16,228,79,198,10,11221
11,11,45,11,11,26,126,102,10,11221
11,11,45,11,11,26,126,102,10,11221
11,11,45,11,11,26,126,102,10,11230
11,11,47,11,17,192,188,121,10,11230
11,11,48,11,15,228,199,75,10,11230
11,11,49,11,15,228,199,74,10,11230
11,11,49,11,15,228,199,74,10,11230
11,11,49,11,15,228,199,74,10,11238
11,11,52,11,11,12,78,157,10,11238
75,11,55,16,146,177,171,21,10,11239
11,11,11,11,20,13,136,130,10,11303
27,11,12,11,59,18,43,188,10,11303
23,11,13,21,13,29,23,242,10,11304
23,11,13,21,13,29,23,242,10,11304
23,11,13,21,13,29,23,242,10,11312
11,11,15,11,51,11,16,217,10,11312
11,11,16,11,47,14,244,244,10,11312
11,11,42,11,11,11,142,104,10,11313
11,11,42,11,11,11,142,104,10,11313
11,11,42,11,11,11,142,104,10,11321
11,11,44,11,16,229,254,22,10,11321
11,11,45,11,11,26,170,58,10,11321
11,11,45,11,11,26,170,58,10,11322
11,11,45,11,11,26,170,58,10,11329
